# 12C16O photoabsorption. 300K. Generated by Alan Heays 2016-04-21.
# wavelength(nm) cross_section(cm2)
89.70590 1.33600e-16
89.70600 1.22594e-16
89.70610 9.78477e-17
89.70620 1.19710e-16
89.70630 1.18690e-16
89.70640 1.16129e-16
89.70650 1.38966e-16
89.70660 1.31442e-16
89.70670 1.10777e-16
89.70680 8.18053e-17
89.70690 1.06309e-16
89.70700 1.27471e-16
89.70710 1.14277e-16
89.70720 1.12474e-16
89.70730 1.02919e-16
89.70740 1.48551e-16
89.70750 1.87696e-16
89.70760 1.77757e-16
89.70770 1.53726e-16
89.70780 1.36229e-16
89.70790 1.33525e-16
89.70800 9.87117e-17
89.70810 1.52681e-16
89.70820 2.01355e-16
89.70830 1.45571e-16
89.70840 1.55778e-16
89.70850 1.31546e-16
89.70860 1.12295e-16
89.70870 1.49922e-16
89.70880 1.21320e-16
89.70890 1.23277e-16
89.70900 1.63073e-16
89.70910 1.51842e-16
89.70920 1.15143e-16
89.70930 1.12797e-16
89.70940 1.16132e-16
89.70950 1.04750e-16
89.70960 1.27439e-16
89.70970 1.25796e-16
89.70980 1.16919e-16
89.70990 1.05867e-16
89.71000 9.17010e-17
89.71010 1.31982e-16
89.71020 1.06262e-16
89.71030 6.68164e-17
89.71040 1.11378e-16
89.71050 1.35695e-16
89.71060 1.41065e-16
89.71070 1.41136e-16
89.71080 9.64036e-17
89.71090 7.14491e-17
89.71100 1.07640e-16
89.71110 1.13315e-16
89.71120 9.35611e-17
89.71130 9.67459e-17
89.71140 8.41812e-17
89.71150 1.01076e-16
89.71160 9.75426e-17
89.71170 7.76764e-17
89.71180 9.91947e-17
89.71190 7.71502e-17
89.71200 8.26370e-17
89.71210 8.51696e-17
89.71220 4.29035e-17
89.71230 6.71765e-17
89.71240 8.74478e-17
89.71250 9.25183e-17
89.71260 1.02303e-16
89.71270 7.17891e-17
89.71280 5.58845e-17
89.71290 7.88127e-17
89.71300 9.82128e-17
89.71310 7.42634e-17
89.71320 7.00020e-17
89.71330 9.61055e-17
89.71340 9.92218e-17
89.71350 1.00353e-16
89.71360 9.48788e-17
89.71370 1.06714e-16
89.71380 1.22496e-16
89.71390 1.21511e-16
89.71400 1.25296e-16
89.71410 1.13145e-16
89.71420 1.26836e-16
89.71430 1.40050e-16
89.71440 1.29063e-16
89.71450 1.26133e-16
89.71460 1.16930e-16
89.71470 1.46931e-16
89.71480 1.59467e-16
89.71490 1.12036e-16
89.71500 8.98296e-17
89.71510 1.08567e-16
89.71520 1.44225e-16
89.71530 1.52715e-16
89.71540 1.31421e-16
89.71550 9.11629e-17
89.71560 8.51826e-17
89.71570 1.31035e-16
89.71580 1.45778e-16
89.71590 1.64686e-16
89.71600 1.61618e-16
89.71610 1.44278e-16
89.71620 1.62938e-16
89.71630 1.34855e-16
89.71640 1.49664e-16
89.71650 1.75021e-16
89.71660 1.41800e-16
89.71670 1.46675e-16
89.71680 1.21709e-16
89.71690 1.48325e-16
89.71700 2.07275e-16
89.71710 1.63344e-16
89.71720 1.79041e-16
89.71730 2.23017e-16
89.71740 2.40721e-16
89.71750 2.96938e-16
89.71760 3.23790e-16
89.71770 3.22990e-16
89.71780 3.06740e-16
89.71790 2.93245e-16
89.71800 2.83930e-16
89.71810 2.94394e-16
89.71820 3.69794e-16
89.71830 3.94734e-16
89.71840 3.88410e-16
89.71850 4.16558e-16
89.71860 3.67303e-16
89.71870 2.79263e-16
89.71880 2.29177e-16
89.71890 2.14832e-16
89.71900 2.17562e-16
89.71910 1.86574e-16
89.71920 1.67106e-16
89.71930 1.89898e-16
89.71940 1.60650e-16
89.71950 1.20608e-16
89.71960 1.35664e-16
89.71970 1.07657e-16
89.71980 7.44128e-17
89.71990 1.40024e-16
89.72000 2.04366e-16
89.72010 1.56810e-16
89.72020 7.42060e-17
89.72030 5.15103e-17
89.72040 7.66334e-17
89.72050 8.42126e-17
89.72060 7.25996e-17
89.72070 8.19651e-17
89.72080 7.09913e-17
89.72090 3.60079e-17
89.72100 6.71403e-17
89.72110 1.05486e-16
89.72120 9.18656e-17
89.72130 8.88930e-17
89.72140 8.34689e-17
89.72150 1.16993e-16
89.72160 2.12267e-16
89.72170 2.51984e-16
89.72180 1.92788e-16
89.72190 1.32817e-16
89.72200 1.27050e-16
89.72210 1.34139e-16
89.72220 1.64599e-16
89.72230 1.77264e-16
89.72240 1.26291e-16
89.72250 9.37913e-17
89.72260 8.70014e-17
89.72270 1.06318e-16
89.72280 1.08213e-16
89.72290 8.80492e-17
89.72300 1.19673e-16
89.72310 1.19613e-16
89.72320 1.00770e-16
89.72330 1.01331e-16
89.72340 6.98178e-17
89.72350 7.10193e-17
89.72360 1.06818e-16
89.72370 1.46360e-16
89.72380 1.89528e-16
89.72390 1.88269e-16
89.72400 1.39681e-16
89.72410 1.05408e-16
89.72420 1.01932e-16
89.72430 8.84638e-17
89.72440 7.04278e-17
89.72450 6.44990e-17
89.72460 8.60057e-17
89.72470 6.99434e-17
89.72480 7.39780e-18
89.72490 3.58204e-17
89.72500 6.23019e-17
89.72510 3.13137e-17
89.72520 6.77650e-17
89.72530 9.79577e-17
89.72540 7.42176e-17
89.72550 6.97823e-17
89.72560 9.24701e-17
89.72570 8.05030e-17
89.72580 6.50436e-17
89.72590 7.20870e-17
89.72600 8.06410e-17
89.72610 1.73775e-16
89.72620 2.08130e-16
89.72630 1.43472e-16
89.72640 1.34781e-16
89.72650 1.02661e-16
89.72660 9.50258e-17
89.72670 7.64874e-17
89.72680 4.00338e-17
89.72690 6.99533e-17
89.72700 6.42272e-17
89.72710 7.65373e-17
89.72720 7.48564e-17
89.72730 5.96492e-17
89.72740 9.39902e-17
89.72750 5.90134e-17
89.72760 7.03624e-17
89.72770 8.67901e-17
89.72780 2.91722e-17
89.72790 4.45810e-17
89.72800 6.25618e-17
89.72810 7.37476e-17
89.72820 9.38060e-17
89.72830 7.91144e-17
89.72840 9.33827e-17
89.72850 8.88195e-17
89.72860 5.85869e-17
89.72870 6.79696e-17
89.72880 1.00606e-16
89.72890 1.47135e-16
89.72900 1.58033e-16
89.72910 1.13713e-16
89.72920 1.13388e-16
89.72930 9.85312e-17
89.72940 5.05797e-17
89.72950 7.82198e-17
89.72960 6.27426e-17
89.72970 3.98655e-17
89.72980 8.79062e-17
89.72990 7.14002e-17
89.73000 7.55021e-17
89.73010 9.33828e-17
89.73020 6.42200e-17
89.73030 7.65076e-17
89.73040 8.22769e-17
89.73050 6.24082e-17
89.73060 5.50369e-17
89.73070 8.16677e-17
89.73080 9.64223e-17
89.73090 8.32708e-17
89.73100 1.05076e-16
89.73110 9.75590e-17
89.73120 8.43131e-17
89.73130 5.95123e-17
89.73140 3.33302e-18
89.73150 3.34439e-17
89.73160 6.39372e-17
89.73170 4.42925e-17
89.73180 6.78098e-17
89.73190 7.43046e-17
89.73200 5.45340e-17
89.73210 7.25433e-17
89.73220 1.01284e-16
89.73230 1.17585e-16
89.73240 1.29862e-16
89.73250 1.40303e-16
89.73260 1.42138e-16
89.73270 9.62365e-17
89.73280 8.44317e-17
89.73290 1.26461e-16
89.73300 8.32662e-17
89.73310 6.15229e-17
89.73320 1.01083e-16
89.73330 7.77512e-17
89.73340 5.41125e-17
89.73350 6.52502e-17
89.73360 6.18880e-17
89.73370 5.70714e-17
89.73380 1.06086e-16
89.73390 9.69481e-17
89.73400 1.71864e-17
89.73410 4.33760e-17
89.73420 7.46994e-17
89.73430 6.45596e-17
89.73440 4.99925e-17
89.73450 3.64732e-17
89.73460 5.65310e-17
89.73470 6.75650e-18
89.73480 4.50191e-17
89.73490 1.39625e-16
89.73500 8.81561e-17
89.73510 9.87992e-17
89.73520 1.07835e-16
89.73530 8.86179e-17
89.73540 9.02934e-17
89.73550 4.27309e-17
89.73560 5.65467e-17
89.73570 5.38972e-17
89.73580 4.27588e-17
89.73590 5.90132e-17
89.73600 4.04032e-17
89.73610 6.40723e-17
89.73620 6.20249e-17
89.73630 7.52401e-17
89.73640 9.80426e-17
89.73650 6.16538e-17
89.73660 1.10596e-16
89.73670 1.63454e-16
89.73680 1.59305e-16
89.73690 1.39181e-16
89.73700 8.94195e-17
89.73710 9.68734e-17
89.73720 1.02393e-16
89.73730 7.14303e-17
89.73740 5.61877e-17
89.73750 4.82569e-17
89.73760 5.61911e-17
89.73770 7.47864e-17
89.73780 1.04379e-16
89.73790 8.54372e-17
89.73800 6.11683e-17
89.73810 1.05160e-16
89.73820 7.52783e-17
89.73830 3.04348e-17
89.73840 6.15398e-17
89.73850 4.43858e-17
89.73860 1.94641e-17
89.73870 1.24493e-17
89.73880 9.69092e-18
89.73890 4.51486e-17
89.73900 3.64866e-17
89.73910 3.29442e-17
89.73920 6.67103e-17
89.73930 5.22644e-17
89.73940 5.52710e-17
89.73950 8.44541e-17
89.73960 5.53307e-17
89.73970 -1.50662e-17
89.73980 -8.60684e-18
89.73990 2.72562e-17
89.74000 -7.15654e-18
89.74010 2.25212e-17
89.74020 4.79724e-17
89.74030 1.11526e-17
89.74040 2.60684e-17
89.74050 3.86932e-18
89.74060 -5.32606e-18
89.74070 3.36044e-17
89.74080 6.31326e-17
89.74090 8.81949e-17
89.74100 4.32878e-17
89.74110 3.30768e-17
89.74120 7.06418e-17
89.74130 7.74975e-17
89.74140 8.92441e-17
89.74150 7.92213e-17
89.74160 8.64367e-17
89.74170 1.25068e-16
89.74180 2.07270e-16
89.74190 2.48995e-16
89.74200 1.30652e-16
89.74210 6.28243e-17
89.74220 6.06253e-17
89.74230 4.74304e-17
89.74240 4.89350e-17
89.74250 2.75713e-17
89.74260 4.51030e-17
89.74270 5.37550e-17
89.74280 4.43438e-17
89.74290 8.77254e-17
89.74300 5.86163e-17
89.74310 1.06160e-17
89.74320 2.94714e-17
89.74330 4.17070e-17
89.74340 5.28660e-17
89.74350 4.48218e-17
89.74360 2.31832e-17
89.74370 4.06283e-17
89.74380 5.66700e-17
89.74390 5.01165e-17
89.74400 4.07606e-17
89.74410 1.42030e-17
89.74420 -5.55179e-18
89.74430 1.69869e-17
89.74440 1.64931e-17
89.74450 -5.99929e-18
89.74460 3.50178e-17
89.74470 4.86654e-17
89.74480 -4.68474e-18
89.74490 -3.24572e-19
89.74500 5.66730e-17
89.74510 9.10343e-17
89.74520 6.39665e-17
89.74530 3.54979e-17
89.74540 2.73144e-17
89.74550 -2.19155e-17
89.74560 -1.77393e-18
89.74570 4.96545e-17
89.74580 2.46566e-17
89.74590 2.88945e-17
89.74600 2.72735e-17
89.74610 3.69340e-17
89.74620 5.84926e-17
89.74630 2.45972e-17
89.74640 4.69204e-17
89.74650 4.17025e-17
89.74660 -1.15843e-17
89.74670 2.05401e-17
89.74680 6.44116e-17
89.74690 6.11856e-17
89.74700 2.74259e-17
89.74710 3.89206e-17
89.74720 8.78193e-17
89.74730 1.01828e-16
89.74740 1.82189e-16
89.74750 3.10339e-16
89.74760 3.23490e-16
89.74770 1.88934e-16
89.74780 4.87762e-17
89.74790 2.13484e-17
89.74800 3.42005e-17
89.74810 3.40810e-17
89.74820 4.17434e-17
89.74830 3.07567e-17
89.74840 8.62055e-18
89.74850 1.56614e-17
89.74860 3.63931e-17
89.74870 5.12666e-17
89.74880 6.81246e-17
89.74890 5.13236e-17
89.74900 3.43645e-17
89.74910 6.85722e-17
89.74920 1.06612e-16
89.74930 1.11021e-16
89.74940 8.08400e-17
89.74950 6.20829e-17
89.74960 5.14237e-17
89.74970 4.74604e-17
89.74980 8.31475e-17
89.74990 7.87739e-17
89.75000 4.89616e-17
89.75010 7.24643e-17
89.75020 1.04871e-16
89.75030 9.97349e-17
89.75040 7.66386e-17
89.75050 7.03039e-17
89.75060 4.71310e-17
89.75070 1.84677e-17
89.75080 3.13765e-17
89.75090 3.43928e-17
89.75100 1.44647e-17
89.75110 3.01930e-17
89.75120 4.85633e-17
89.75130 2.63454e-17
89.75140 5.17420e-17
89.75150 6.74769e-17
89.75160 2.75247e-17
89.75170 5.11423e-17
89.75180 5.68339e-17
89.75190 4.75619e-17
89.75200 6.40629e-17
89.75210 3.37756e-17
89.75220 5.23027e-17
89.75230 6.36298e-17
89.75240 4.69794e-17
89.75250 8.65475e-17
89.75260 7.89004e-17
89.75270 5.51871e-17
89.75280 4.43357e-17
89.75290 1.62736e-17
89.75300 2.31654e-17
89.75310 2.05121e-17
89.75320 -1.11731e-17
89.75330 -7.04210e-18
89.75340 -3.21619e-18
89.75350 6.99071e-19
89.75360 7.84767e-17
89.75370 7.33578e-17
89.75380 1.67314e-17
89.75390 9.09894e-17
89.75400 8.38612e-17
89.75410 6.49704e-18
89.75420 1.18656e-17
89.75430 1.55298e-17
89.75440 3.59913e-17
89.75450 4.08713e-17
89.75460 2.51841e-17
89.75470 2.73600e-17
89.75480 4.42711e-17
89.75490 6.07364e-17
89.75500 2.48208e-17
89.75510 4.45431e-17
89.75520 6.37317e-17
89.75530 1.31867e-17
89.75540 2.74095e-17
89.75550 4.50869e-17
89.75560 4.96873e-17
89.75570 4.34499e-17
89.75580 2.83648e-17
89.75590 7.51131e-17
89.75600 9.46444e-17
89.75610 8.93100e-17
89.75620 6.99164e-17
89.75630 1.66642e-17
89.75640 9.26726e-18
89.75650 1.77954e-17
89.75660 1.99964e-18
89.75670 -1.90041e-17
89.75680 3.71632e-18
89.75690 5.43292e-17
89.75700 5.30018e-17
89.75710 4.20725e-17
89.75720 3.01189e-17
89.75730 2.97444e-18
89.75740 1.22814e-17
89.75750 3.31768e-17
89.75760 2.54821e-17
89.75770 1.56958e-17
89.75780 3.88259e-18
89.75790 1.09666e-18
89.75800 5.52600e-17
89.75810 8.50811e-17
89.75820 3.83744e-17
89.75830 2.49758e-18
89.75840 -2.45421e-17
89.75850 -2.82226e-17
89.75860 -7.60923e-18
89.75870 -8.86581e-18
89.75880 -2.99316e-18
89.75890 1.05623e-17
89.75900 1.72403e-17
89.75910 8.85601e-18
89.75920 -5.38153e-18
89.75930 1.16402e-17
89.75940 2.09199e-17
89.75950 1.89144e-17
89.75960 4.30698e-17
89.75970 5.20414e-17
89.75980 5.58618e-17
89.75990 5.01798e-17
89.76000 -1.17931e-17
89.76010 -4.10696e-17
89.76020 5.23003e-18
89.76030 4.76641e-17
89.76040 3.29444e-17
89.76050 5.37980e-18
89.76060 3.68878e-17
89.76070 3.08280e-17
89.76080 -1.90102e-17
89.76090 -1.41448e-17
89.76100 -2.30416e-17
89.76110 -3.08191e-18
89.76120 2.26250e-17
89.76130 -5.35317e-18
89.76140 2.71642e-17
89.76150 1.91786e-17
89.76160 -9.73639e-18
89.76170 3.46194e-17
89.76180 2.80847e-17
89.76190 2.23625e-17
89.76200 2.66670e-17
89.76210 5.05594e-18
89.76220 3.54820e-17
89.76230 5.81335e-17
89.76240 1.71761e-17
89.76250 -1.29692e-18
89.76260 1.39774e-17
89.76270 2.89518e-19
89.76280 8.54543e-18
89.76290 1.05232e-17
89.76300 -4.35371e-18
89.76310 4.85277e-17
89.76320 1.25149e-17
89.76330 -4.22761e-17
89.76340 1.62072e-17
89.76350 3.70732e-17
89.76360 5.78468e-17
89.76370 4.45529e-17
89.76380 -2.37614e-17
89.76390 -2.78045e-18
89.76400 3.56113e-17
89.76410 3.57576e-17
89.76420 2.77663e-17
89.76430 1.18979e-18
89.76440 -2.22683e-17
89.76450 -3.54190e-18
89.76460 1.05722e-17
89.76470 -2.79503e-17
89.76480 -1.64487e-17
89.76490 1.68238e-17
89.76500 1.47920e-17
89.76510 2.16600e-17
89.76520 1.99067e-17
89.76530 1.51698e-17
89.76540 1.08498e-17
89.76550 3.16471e-17
89.76560 9.07194e-18
89.76570 -3.65477e-17
89.76580 9.54922e-18
89.76590 -6.08544e-19
89.76600 -1.84183e-17
89.76610 5.47223e-18
89.76620 -1.58665e-17
89.76630 2.33783e-17
89.76640 1.25371e-17
89.76650 -1.36789e-17
89.76660 3.82416e-17
89.76670 3.09572e-18
89.76680 -6.44578e-19
89.76690 4.98820e-17
89.76700 3.45850e-17
89.76710 3.88166e-17
89.76720 6.44348e-17
89.76730 6.05748e-17
89.76740 4.14651e-17
89.76750 4.51414e-17
89.76760 4.47427e-17
89.76770 3.28426e-17
89.76780 4.40367e-17
89.76790 3.83433e-17
89.76800 1.59368e-17
89.76810 1.87575e-18
89.76820 4.41582e-18
89.76830 8.80885e-18
89.76840 9.27920e-18
89.76850 2.94036e-17
89.76860 2.27217e-17
89.76870 -8.22709e-18
89.76880 -8.54768e-18
89.76890 2.19120e-17
89.76900 3.02134e-17
89.76910 1.77490e-17
89.76920 6.42903e-17
89.76930 8.92224e-17
89.76940 4.45087e-17
89.76950 5.25557e-17
89.76960 8.47328e-17
89.76970 6.83192e-17
89.76980 5.89646e-17
89.76990 7.15521e-17
89.77000 6.51726e-17
89.77010 7.25926e-17
89.77020 6.20828e-17
89.77030 2.29678e-17
89.77040 4.79320e-17
89.77050 5.95340e-17
89.77060 3.87591e-17
89.77070 6.29701e-17
89.77080 6.61810e-17
89.77090 6.13955e-17
89.77100 7.14652e-17
89.77110 6.44457e-17
89.77120 7.47718e-17
89.77130 7.68227e-17
89.77140 4.68022e-17
89.77150 4.18505e-17
89.77160 2.82156e-17
89.77170 6.95534e-18
89.77180 5.87778e-17
89.77190 7.18042e-17
89.77200 3.60146e-17
89.77210 5.21897e-17
89.77220 2.58291e-17
89.77230 1.02195e-17
89.77240 5.84172e-17
89.77250 8.85098e-17
89.77260 9.56864e-17
89.77270 8.75730e-17
89.77280 7.06417e-17
89.77290 3.91630e-17
89.77300 4.58214e-17
89.77310 3.57690e-17
89.77320 -2.96622e-17
89.77330 -1.06887e-17
89.77340 2.63019e-17
89.77350 2.06729e-17
89.77360 -9.85548e-19
89.77370 -1.00920e-17
89.77380 1.98738e-17
89.77390 -1.55607e-17
89.77400 -8.08260e-18
89.77410 4.32767e-17
89.77420 1.33509e-17
89.77430 1.95871e-17
89.77440 5.42383e-17
89.77450 9.41470e-17
89.77460 9.61083e-17
89.77470 5.40143e-17
89.77480 6.00001e-17
89.77490 4.92552e-17
89.77500 4.59300e-17
89.77510 5.18194e-17
89.77520 3.89475e-17
89.77530 2.21904e-17
89.77540 -8.62874e-18
89.77550 4.25398e-18
89.77560 4.87316e-18
89.77570 -1.23838e-17
89.77580 -1.98709e-17
89.77590 -2.65165e-17
89.77600 -7.79619e-18
89.77610 -1.60411e-17
89.77620 1.26411e-19
89.77630 -2.14986e-18
89.77640 -2.50504e-17
89.77650 1.92675e-17
89.77660 2.56732e-17
89.77670 2.79578e-17
89.77680 4.42446e-18
89.77690 -2.09003e-17
89.77700 4.95113e-17
89.77710 6.13677e-17
89.77720 3.12047e-17
89.77730 5.69386e-18
89.77740 4.89550e-18
89.77750 6.33620e-17
89.77760 7.91247e-17
89.77770 8.29690e-17
89.77780 6.91425e-17
89.77790 5.26268e-17
89.77800 5.63502e-17
89.77810 2.00289e-17
89.77820 -3.40131e-19
89.77830 -3.16251e-17
89.77840 -5.82017e-17
89.77850 -2.81804e-17
89.77860 -6.43588e-19
89.77870 5.91373e-18
89.77880 1.03661e-17
89.77890 -6.42866e-18
89.77900 -3.66575e-17
89.77910 1.97200e-17
89.77920 3.56516e-17
89.77930 -3.83264e-17
89.77940 4.67910e-19
89.77950 1.98986e-17
89.77960 -9.58450e-18
89.77970 -1.05028e-17
89.77980 -4.25939e-17
89.77990 -2.42352e-17
89.78000 -3.14221e-17
89.78010 -3.84281e-17
89.78020 -5.51461e-18
89.78030 -2.56351e-17
89.78040 2.19174e-17
89.78050 4.40779e-17
89.78060 -3.91304e-18
89.78070 2.06279e-17
89.78080 4.44283e-17
89.78090 4.99439e-17
89.78100 1.57560e-17
89.78110 -1.27448e-17
89.78120 2.38069e-17
89.78130 1.87820e-17
89.78140 9.17170e-18
89.78150 3.04954e-17
89.78160 3.43214e-17
89.78170 1.41486e-17
89.78180 1.30572e-18
89.78190 4.66016e-17
89.78200 4.12552e-17
89.78210 -4.90334e-18
89.78220 7.11673e-18
89.78230 8.08303e-18
89.78240 1.58764e-17
89.78250 2.07889e-17
89.78260 1.86013e-17
89.78270 3.10119e-17
89.78280 -5.52538e-18
89.78290 8.65432e-18
89.78300 2.76248e-17
89.78310 -1.39810e-17
89.78320 1.32330e-17
89.78330 1.39692e-17
89.78340 -1.63020e-17
89.78350 8.63196e-19
89.78360 2.08959e-17
89.78370 3.19108e-17
89.78380 2.23974e-17
89.78390 6.08212e-17
89.78400 7.00335e-17
89.78410 4.37972e-17
89.78420 7.73990e-17
89.78430 2.65793e-17
89.78440 8.20881e-18
89.78450 5.02118e-17
89.78460 2.06312e-17
89.78470 4.55570e-17
89.78480 4.88902e-17
89.78490 9.90797e-18
89.78500 1.09109e-17
89.78510 -7.74700e-18
89.78520 -1.56564e-17
89.78530 -3.07860e-17
89.78540 -2.49334e-17
89.78550 1.79893e-17
89.78560 -1.96175e-18
89.78570 -3.90180e-17
89.78580 -1.16607e-17
89.78590 2.25907e-17
89.78600 -9.83063e-18
89.78610 -7.98912e-18
89.78620 8.60236e-18
89.78630 -3.37470e-17
89.78640 -1.30127e-17
89.78650 1.76324e-17
89.78660 2.18624e-17
89.78670 4.62365e-17
89.78680 1.56799e-17
89.78690 1.72742e-17
89.78700 3.83504e-17
89.78710 1.53526e-17
89.78720 4.04036e-17
89.78730 3.31588e-17
89.78740 -1.37086e-18
89.78750 3.55437e-17
89.78760 3.29339e-17
89.78770 -2.21389e-18
89.78780 4.31889e-18
89.78790 -9.19168e-18
89.78800 6.00285e-19
89.78810 2.26242e-17
89.78820 -6.66194e-18
89.78830 2.53507e-18
89.78840 1.53169e-17
89.78850 -1.80211e-17
89.78860 -2.70208e-17
89.78870 -2.92448e-17
89.78880 -2.15826e-17
89.78890 -7.78688e-18
89.78900 -1.75433e-17
89.78910 8.14864e-18
89.78920 3.14517e-17
89.78930 -5.87158e-18
89.78940 -4.36429e-19
89.78950 2.78336e-17
89.78960 -3.15431e-18
89.78970 6.50536e-18
89.78980 4.39350e-17
89.78990 4.15520e-17
89.79000 5.26271e-17
89.79010 5.89183e-17
89.79020 5.97508e-17
89.79030 6.83661e-17
89.79040 7.27880e-17
89.79050 5.92199e-17
89.79060 8.54059e-18
89.79070 7.78829e-18
89.79080 2.06615e-18
89.79090 -5.56533e-17
89.79100 -3.41199e-17
89.79110 -1.88006e-18
89.79120 4.47286e-18
89.79130 4.27584e-17
89.79140 3.47068e-17
89.79150 1.78310e-17
89.79160 1.34706e-17
89.79170 9.07118e-19
89.79180 1.11307e-17
89.79190 8.67946e-18
89.79200 1.31181e-17
89.79210 1.87752e-17
89.79220 4.09430e-18
89.79230 2.39696e-17
89.79240 3.54842e-17
89.79250 1.37013e-17
89.79260 -3.02251e-18
89.79270 8.41759e-18
89.79280 5.36979e-17
89.79290 4.83798e-17
89.79300 1.00079e-17
89.79310 1.58316e-17
89.79320 3.23434e-17
89.79330 4.26643e-17
89.79340 3.81169e-17
89.79350 1.25344e-17
89.79360 -5.28898e-18
89.79370 2.09536e-17
89.79380 2.89039e-17
89.79390 -1.24673e-17
89.79400 2.67434e-17
89.79410 5.36307e-17
89.79420 1.81216e-17
89.79430 7.52204e-17
89.79440 8.59159e-17
89.79450 1.23495e-17
89.79460 -1.13775e-17
89.79470 -9.85077e-18
89.79480 -8.16477e-18
89.79490 -2.98838e-17
89.79500 -1.91857e-17
89.79510 1.86428e-17
89.79520 1.83864e-17
89.79530 4.10483e-17
89.79540 5.02497e-17
89.79550 3.31103e-17
89.79560 3.12652e-17
89.79570 1.59520e-17
89.79580 3.40761e-18
89.79590 -4.43088e-18
89.79600 1.70115e-17
89.79610 6.36108e-17
89.79620 5.98956e-17
89.79630 3.10037e-17
89.79640 2.59004e-17
89.79650 2.53238e-17
89.79660 4.57940e-18
89.79670 -1.04991e-17
89.79680 7.47554e-18
89.79690 1.33629e-17
89.79700 6.87649e-18
89.79710 1.87885e-17
89.79720 -6.33980e-19
89.79730 -2.05771e-17
89.79740 -2.59827e-18
89.79750 7.00315e-18
89.79760 2.65663e-17
89.79770 1.47236e-17
89.79780 -1.35050e-17
89.79790 1.85072e-17
89.79800 2.40163e-17
89.79810 3.63232e-17
89.79820 5.93580e-17
89.79830 7.77897e-18
89.79840 -7.47249e-18
89.79850 -4.09399e-18
89.79860 -4.17278e-17
89.79870 -5.37823e-17
89.79880 -2.22932e-17
89.79890 1.39088e-18
89.79900 -2.83892e-17
89.79910 -9.17171e-18
89.79920 2.46132e-17
89.79930 3.09489e-17
89.79940 1.57931e-17
89.79950 6.80891e-18
89.79960 1.95044e-17
89.79970 5.54721e-18
89.79980 -1.63932e-17
89.79990 -1.07838e-17
89.80000 2.32379e-17
89.80010 9.64897e-17
89.80020 1.15456e-16
89.80030 7.74942e-17
89.80040 6.06359e-17
89.80050 5.79209e-17
89.80060 8.79282e-17
89.80070 1.00919e-16
89.80080 6.28465e-17
89.80090 5.12342e-17
89.80100 8.42742e-17
89.80110 1.01730e-16
89.80120 8.06994e-17
89.80130 6.74596e-17
89.80140 5.72065e-17
89.80150 6.15595e-17
89.80160 9.91779e-17
89.80170 1.08359e-16
89.80180 9.56081e-17
89.80190 9.12580e-17
89.80200 8.34507e-17
89.80210 8.29676e-17
89.80220 1.06046e-16
89.80230 1.26063e-16
89.80240 1.33104e-16
89.80250 1.52132e-16
89.80260 1.32285e-16
89.80270 8.33696e-17
89.80280 7.01452e-17
89.80290 6.56801e-17
89.80300 6.82752e-17
89.80310 5.76279e-17
89.80320 2.02822e-17
89.80330 3.45651e-18
89.80340 3.12884e-17
89.80350 8.04296e-17
89.80360 1.22697e-16
89.80370 1.56235e-16
89.80380 1.26318e-16
89.80390 8.10557e-17
89.80400 9.89697e-17
89.80410 9.17580e-17
89.80420 9.00808e-17
89.80430 1.21788e-16
89.80440 1.28715e-16
89.80450 1.50234e-16
89.80460 1.68989e-16
89.80470 1.52528e-16
89.80480 1.06981e-16
89.80490 5.61898e-17
89.80500 3.67680e-17
89.80510 3.69918e-17
89.80520 5.61018e-17
89.80530 6.83911e-17
89.80540 6.93606e-17
89.80550 1.06532e-16
89.80560 1.36872e-16
89.80570 1.10767e-16
89.80580 7.97418e-17
89.80590 5.40639e-17
89.80600 1.61513e-17
89.80610 1.43560e-17
89.80620 3.63973e-17
89.80630 4.70570e-17
89.80640 7.45969e-17
89.80650 9.30009e-17
89.80660 1.31993e-16
89.80670 1.87473e-16
89.80680 1.62190e-16
89.80690 1.04248e-16
89.80700 6.76449e-17
89.80710 4.02295e-17
89.80720 2.85670e-17
89.80730 3.01162e-17
89.80740 2.46333e-17
89.80750 4.36671e-18
89.80760 -5.90724e-18
89.80770 -1.45994e-17
89.80780 -2.07232e-17
89.80790 -1.61438e-17
89.80800 4.18476e-18
89.80810 4.76432e-17
89.80820 5.69634e-17
89.80830 6.48455e-17
89.80840 1.19280e-16
89.80850 1.56380e-16
89.80860 1.57527e-16
89.80870 1.17512e-16
89.80880 6.57830e-17
89.80890 5.51927e-17
89.80900 6.54998e-17
89.80910 5.74513e-17
89.80920 3.42352e-17
89.80930 2.47531e-17
89.80940 3.02228e-17
89.80950 3.90853e-17
89.80960 1.33803e-17
89.80970 -1.26110e-17
89.80980 2.49825e-17
89.80990 5.58864e-17
89.81000 8.89925e-17
89.81010 1.41705e-16
89.81020 1.30824e-16
89.81030 1.06419e-16
89.81040 9.26214e-17
89.81050 4.85998e-17
89.81060 -7.15945e-18
89.81070 1.16751e-18
89.81080 7.17151e-17
89.81090 8.13778e-17
89.81100 7.17884e-17
89.81110 7.92538e-17
89.81120 6.31439e-17
89.81130 1.06465e-16
89.81140 1.59204e-16
89.81150 1.36665e-16
89.81160 1.00683e-16
89.81170 4.81113e-17
89.81180 9.71433e-18
89.81190 2.11170e-17
89.81200 4.78308e-17
